detected_date,entry_date,exited_date,symbol,side,status,regime,entry,stop,target,tp_runner_pct,tp_target_multiplier,tp_conviction,exit_price,hold_candles,r_multiple,price_return_pct,leverage,taken,position_pct,margin,net_pnl,fees,funding,outcome,ml_score,ml_p_win,ml_expected_r,ml_tail_prob,ml_not_bad_prob,ml_market_regime,feat_score,feat_breakout_pct,feat_distance_to_trigger_pct,feat_risk_pct,feat_reward_pct,feat_reward_risk,feat_volume_ratio,feat_avg_quote_volume,feat_compression_pct,feat_atr_pct,feat_trend_score,feat_close_position,feat_quote_volume_24h,feat_range_pct_24h,feat_price_change_pct_24h,feat_momentum_score,feat_btc_momentum_pct,feat_btc_ema_distance_pct,feat_rel_momentum_pct,feat_symbol_trades_30,feat_symbol_win_rate_30,feat_symbol_avg_r_30,feat_interval
2026-05-21 17:59,2026-05-21 18:59,2026-05-22 06:59,INJUSDT,LONG,BREAKOUT,INSTANT,5.2405717,5.0571516905,5.59721355399,50.00,1.000,0.000,5.135760266,12,-0.5714,-2.0000,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,95.400000,0.025044,0.000000,0.060700,0.094037,1.549202,3.489074,3010514.923210,0.000000,0.021910,1.000000,0.843558,75610521.770000,10.421836,0.000000,0.788575,1.512956,0.548970,10.383669,2.000000,0.000000,-0.576372,1h
2026-05-21 17:59,2026-05-21 18:59,2026-05-22 02:59,NEARUSDT,LONG,BREAKOUT,INSTANT,1.8565568,1.791577312,2.05421012532,50.00,1.000,0.000,1.95074207066,8,1.4495,5.0731,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,96.400000,0.014200,0.000000,0.067735,0.120785,1.783207,3.111194,10876602.616700,0.000000,0.025387,1.000000,0.835165,273178501.794000,11.523963,0.000000,0.917615,1.512956,0.548970,18.681219,1.000000,1.000000,0.956612,1h
2026-05-22 02:59,2026-05-22 03:59,2026-05-22 19:59,ICPUSDT,LONG,BREAKOUT,INSTANT,2.6527956,2.559947754,2.7774955,50.00,1.000,0.000,2.599739688,16,-0.5714,-2.0000,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,93.500000,0.019209,0.000000,0.046003,0.065970,1.434030,4.242313,1181229.533800,0.000000,0.015535,1.000000,0.755319,31910296.202000,7.048624,0.000000,0.780065,1.373616,0.254959,2.137894,3.000000,0.000000,-0.714286,1h
2026-05-22 03:59,2026-05-22 04:59,2026-05-22 07:59,FETUSDT,LONG,BREAKOUT,INSTANT,0.20556165,0.19836699225,0.21217555,50.00,1.000,0.000,0.209965775,3,0.6121,2.1425,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,96.700000,0.028042,0.000000,0.042688,0.061410,1.438590,3.209943,1461568.847885,0.000000,0.012804,1.000000,0.968254,37254330.879600,7.452509,0.000000,0.651722,1.290034,0.375788,5.303943,1.000000,0.000000,-0.571429,1h
2026-05-22 04:59,2026-05-22 05:59,2026-05-22 12:59,RENDERUSDT,LONG,BREAKOUT,INSTANT,2.010603,1.940231895,2.0667005,50.00,1.000,0.000,2.0336252425,7,0.3272,1.1450,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,96.900000,0.017215,0.000000,0.031201,0.045385,1.454615,3.079002,891547.742960,0.000000,0.011946,1.000000,0.972973,22932468.759800,6.122449,0.000000,0.614123,0.950066,0.214658,8.891377,1.000000,0.000000,-0.571429,1h
2026-05-25 13:59,2026-05-25 14:59,2026-05-26 04:59,RENDERUSDT,LONG,BREAKOUT,INSTANT,2.1266378,2.052205477,2.3241915,50.00,1.000,0.000,2.2384475,14,1.5022,5.2576,10,yes,24.75,1.753918,0.903282,0.015785,0.003069,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,92.400000,0.008061,0.000000,0.072144,0.100934,1.399066,3.552054,1960171.042345,0.000000,0.019319,1.000000,0.691358,52567962.616500,11.900282,0.000000,0.751219,0.060190,0.648996,4.155496,2.000000,0.500000,-0.122137,1h
2026-05-25 15:59,2026-05-25 16:59,2026-05-25 18:59,TONUSDT,LONG,BREAKOUT,INSTANT,1.97279166,1.9037439519,2.0535381,50.00,1.000,0.000,2.11917955,2,2.1201,7.4203,10,yes,24.75,1.753918,1.285244,0.015785,0.000438,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,96.000000,0.043598,0.000000,0.060402,0.085443,1.414557,6.854936,5105047.040664,0.000000,0.016908,1.000000,0.931452,146825437.319250,12.938552,0.000000,1.126095,1.082254,0.961412,-0.485528,2.000000,0.500000,2.646345,1h
2026-05-25 16:59,2026-05-25 17:59,2026-05-26 00:59,ICPUSDT,LONG,BREAKOUT,INSTANT,2.7358205,2.6400667825,2.969051,50.00,1.000,0.000,2.68110409,7,-0.5714,-2.0000,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,91.300000,0.002566,0.000000,0.061777,0.087275,1.412725,3.852200,1161147.271300,0.000000,0.016088,1.000000,0.617647,29935482.436000,10.457038,0.000000,0.737076,1.015032,1.070549,-0.574342,4.000000,0.000000,-0.678571,1h
2026-05-25 17:59,2026-05-25 18:59,2026-05-26 00:59,TIAUSDT,LONG,BREAKOUT,INSTANT,0.4821446,0.465269539,0.536635751956,50.00,1.000,0.000,0.472501708,6,-0.5714,-2.0000,10,yes,35.75,2.992912,-0.627763,0.026936,0.002245,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,96.700000,0.026843,0.000000,0.100026,0.142096,1.420590,5.544947,1833433.192640,0.000000,0.020836,1.000000,0.974093,48711626.590500,16.493776,0.000000,0.982314,1.054168,0.824294,8.069671,0.000000,0.500000,0.000000,1h
2026-05-25 18:59,2026-05-25 19:59,2026-05-26 06:59,WLDUSDT,LONG,BREAKOUT,INSTANT,0.32519753,0.31381561645,0.362502476374,50.00,1.000,0.000,0.343037009362,11,1.5674,5.4857,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,95.500000,0.010572,0.000000,0.080626,0.126058,1.563502,3.403452,6165417.357135,0.000000,0.022527,1.000000,0.845638,160408807.014900,13.261538,0.000000,0.884644,1.324338,0.786989,14.210678,0.000000,0.500000,0.000000,1h
2026-05-26 10:59,2026-05-26 11:59,2026-05-26 11:59,WLDUSDT,LONG,BREAKOUT,INSTANT,0.39461835,0.38080670775,0.532559616908,50.00,1.000,0.000,0.3939,0,-0.0520,-0.1820,10,yes,35.75,3.091410,-0.084098,0.027823,0.000000,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,97.900000,0.033272,0.000000,0.180535,0.393837,2.181503,3.964433,20196556.781170,0.000000,0.034338,1.000000,0.858974,499292209.632800,25.152130,0.000000,1.072499,3.629647,0.634215,44.752595,1.000000,1.000000,1.567353,1h
2026-05-26 10:59,2026-05-26 11:59,2026-05-26 11:59,VIRTUALUSDT,LONG,BREAKOUT,INSTANT,0.83375005,0.80456879825,0.934668321986,50.00,1.000,0.000,0.8334,0,-0.0120,-0.0420,10,yes,35.75,3.061345,-0.040405,0.027552,0.000000,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,95.400000,0.013003,0.000000,0.096696,0.134688,1.392895,3.631958,2176763.472953,0.000000,0.020368,1.000000,0.892617,55974341.742250,10.100768,0.000000,0.771182,3.629647,0.634215,15.150632,2.000000,1.000000,0.688415,1h
