detected_date,entry_date,exited_date,symbol,side,status,regime,entry,stop,target,tp_runner_pct,tp_target_multiplier,tp_conviction,exit_price,hold_candles,r_multiple,price_return_pct,leverage,taken,position_pct,margin,net_pnl,fees,funding,outcome,ml_score,ml_p_win,ml_expected_r,ml_tail_prob,ml_not_bad_prob,ml_market_regime,feat_score,feat_breakout_pct,feat_distance_to_trigger_pct,feat_risk_pct,feat_reward_pct,feat_reward_risk,feat_volume_ratio,feat_avg_quote_volume,feat_compression_pct,feat_atr_pct,feat_trend_score,feat_close_position,feat_quote_volume_24h,feat_range_pct_24h,feat_price_change_pct_24h,feat_momentum_score,feat_btc_momentum_pct,feat_btc_ema_distance_pct,feat_rel_momentum_pct,feat_symbol_trades_30,feat_symbol_win_rate_30,feat_symbol_avg_r_30,feat_interval
2025-12-20 08:59,2025-12-20 09:59,2025-12-21 08:59,FARTCOINUSDT,LONG,BREAKOUT,INSTANT,0.29078721,0.28060965765,0.301500075758,50.00,1.000,0.000,0.293398303122,23,0.2566,0.8979,10,yes,55.00,5.500000,0.428554,0.049500,0.015813,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,86.500000,0.010073,0.000000,0.038351,0.046193,1.204470,3.168330,4286127.186699,0.000000,0.018840,0.700000,0.602339,109741239.787730,8.665750,0.000000,0.725225,2.143205,0.852620,-18.579986,0.000000,0.500000,0.000000,1h
2025-12-20 22:59,2025-12-20 23:59,2025-12-21 00:59,ICPUSDT,LONG,BREAKOUT,INSTANT,3.4390314,3.318665301,3.8361345,50.00,1.000,0.000,3.318665301,1,-1.0000,-3.5000,10,yes,55.00,5.500000,-1.975187,0.049500,0.000688,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,93.700000,0.040872,0.000000,0.119611,0.160249,1.339751,6.317008,2254854.848150,0.000000,0.019426,1.000000,0.799228,61689457.777000,17.684700,0.000000,1.040295,2.237915,0.613914,16.069037,0.000000,0.500000,0.000000,1h
2025-12-20 23:59,2025-12-21 00:59,2025-12-21 02:59,FILUSDT,LONG,BREAKOUT,INSTANT,1.3734119,1.3253424835,1.461836,50.00,1.000,0.000,1.3253424835,2,-1.0000,-3.5000,10,yes,46.75,3.751600,-1.347762,0.033764,0.000938,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,91.400000,0.004392,0.000000,0.048283,0.069089,1.430911,5.643731,2281188.584535,0.000000,0.010829,1.000000,0.619048,65152888.597600,6.997085,0.000000,0.948194,2.458423,0.682019,9.633080,0.000000,0.500000,0.000000,1h
2025-12-22 00:59,2025-12-22 01:59,2025-12-22 19:59,ENAUSDT,LONG,BREAKOUT,INSTANT,0.21446432,0.2069580688,0.22959735,50.00,1.000,0.000,0.2079832,18,-0.8634,-3.0220,10,yes,35.75,2.540254,-0.796243,0.022862,0.005716,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,91.100000,0.002338,0.000000,0.050651,0.072314,1.427686,4.065776,5163413.878280,0.000000,0.013260,1.000000,0.597015,134097213.360200,6.250000,0.000000,0.867892,3.516066,0.651408,6.376296,0.000000,0.500000,0.000000,1h
2025-12-22 15:59,2025-12-22 16:59,2025-12-22 20:59,ADAUSDT,LONG,BREAKOUT,INSTANT,0.37931376,0.3660377784,0.39988855,50.00,1.000,0.000,0.3660377784,4,-1.0000,-3.5000,10,yes,35.75,2.540254,-0.913221,0.022862,0.001270,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,91.900000,0.003440,0.000000,0.039594,0.057129,1.442871,3.677236,8810965.193410,0.000000,0.011189,1.000000,0.642857,231197942.216200,6.170886,0.000000,0.889482,2.004991,1.365863,0.205252,0.000000,0.500000,0.000000,1h
2025-12-26 09:59,2025-12-26 10:59,2025-12-27 14:59,CHZUSDT,LONG,BREAKOUT,STRICT_RETEST,0.035480641,0.034238818565,0.037782985,50.00,1.000,0.000,0.0361705222282,28,0.5555,1.9444,10,yes,24.75,1.335545,0.242987,0.012020,0.004674,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,89.000000,0.010829,0.000000,0.053126,0.075669,1.424331,2.605087,434618.479711,0.000000,0.012908,0.700000,0.698795,10929610.809220,6.484353,0.000000,0.504263,1.473009,0.969962,0.306045,0.000000,0.500000,0.000000,1h
2025-12-27 23:59,2025-12-28 00:59,2025-12-28 18:59,DOTUSDT,LONG,BREAKOUT,INSTANT,1.9095727,1.8427376555,2.091028,50.00,1.000,0.000,1.852288,18,-0.8571,-2.9999,10,yes,24.75,1.395684,-0.434389,0.012561,0.003140,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,92.300000,0.008985,0.000000,0.074568,0.104090,1.395910,4.740913,3980307.963310,0.000000,0.013882,1.000000,0.689655,104781525.217900,10.790990,0.000000,0.913272,0.230636,0.173360,9.734802,0.000000,0.500000,0.000000,1h
2025-12-29 04:59,2025-12-29 05:59,2025-12-29 19:59,CHZUSDT,LONG,BREAKOUT,STRICT_RETEST,0.037441229,0.036130785985,0.038889745,50.00,1.000,0.000,0.0373329841275,14,-0.0826,-0.2891,10,yes,24.75,1.288173,-0.051090,0.011594,0.002254,LOSS,0.000000,0.000000,0.000000,0.000000,0.000000,,93.500000,0.013261,0.000000,0.035515,0.051445,1.448555,4.820711,373956.764357,0.000000,0.010245,1.000000,0.752688,10039974.310440,5.021368,0.000000,0.784988,1.320311,2.499670,7.232893,1.000000,1.000000,0.555539,1h
2025-12-30 22:59,2025-12-30 23:59,2025-12-31 05:59,CHZUSDT,LONG,BREAKOUT,INSTANT,0.039601877,0.038215811305,0.040798395,50.00,1.000,0.000,0.0404459151491,6,0.6089,2.1313,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,95.900000,0.025641,0.000000,0.038511,0.055624,1.444376,3.564511,557288.975505,0.000000,0.013330,1.000000,0.911392,15304271.004630,7.828283,0.000000,0.668986,0.984161,0.526726,8.227091,2.000000,0.500000,0.236469,1h
2025-12-31 06:59,2025-12-31 07:59,2025-12-31 09:59,CHZUSDT,LONG,BREAKOUT,INSTANT,0.041902567,0.040435977155,0.04542179,50.00,1.000,0.000,0.0439222363064,2,1.3771,4.8199,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,95.300000,0.022705,0.000000,0.077449,0.107823,1.392177,4.321750,881652.472291,0.000000,0.016335,1.000000,0.888060,24248350.722780,11.339222,0.000000,0.785076,0.883621,0.504264,12.855179,3.000000,0.666667,0.360628,1h
2026-01-01 17:59,2026-01-01 18:59,2026-01-02 14:59,APTUSDT,LONG,BREAKOUT,INSTANT,1.82384699,1.76001234535,2.01119285,50.00,1.000,0.000,1.83277004538,20,0.1398,0.4892,10,yes,24.75,1.275528,0.047736,0.011480,0.003189,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,95.100000,0.013281,0.000000,0.084225,0.116523,1.383477,3.152566,1818363.656583,0.000000,0.010972,1.000000,0.878307,46684015.346240,10.211692,0.000000,0.644632,0.532033,0.349009,6.143214,0.000000,0.500000,0.000000,1h
2026-01-01 17:59,2026-01-01 18:59,2026-01-01 22:59,1000PEPEUSDT,LONG,BREAKOUT,INSTANT,0.0044853452,0.004328358118,0.00481629405,50.00,1.000,0.000,0.004790177025,4,1.9418,6.7962,10,yes,24.75,1.275528,0.854753,0.011480,0.000638,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,93.200000,0.025923,0.000000,0.072079,0.100849,1.399151,6.326632,8201206.994105,0.000000,0.012199,1.000000,0.745268,239100052.631271,12.190009,0.000000,1.159293,0.532033,0.349009,8.509356,0.000000,0.500000,0.000000,1h
2026-01-02 01:59,2026-01-02 02:59,2026-01-02 04:59,RENDERUSDT,LONG,BREAKOUT,STRICT_RETEST,1.4094227,1.3600929055,1.5235055,50.00,1.000,0.000,1.442,2,0.6604,2.3114,10,yes,24.75,1.487080,0.329967,0.013384,0.000372,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,90.700000,0.002135,0.000000,0.058770,0.083262,1.416738,2.849966,440560.480690,0.000000,0.011972,1.000000,0.571429,10590500.476400,10.085227,0.000000,0.573525,1.508770,0.591799,6.882300,0.000000,0.500000,0.000000,1h
2026-01-02 03:59,2026-01-02 04:59,2026-01-02 08:59,TAOUSDT,LONG,BREAKOUT,INSTANT,236.851034,228.56124781,242.00974,50.00,1.000,0.000,240.90034373,4,0.4885,1.7096,10,yes,24.75,1.568746,0.253297,0.014119,0.000784,WIN,0.000000,0.000000,0.000000,0.000000,0.000000,,94.200000,0.022765,0.000000,0.030470,0.044354,1.455646,6.108808,2260257.633402,0.000000,0.011023,1.000000,0.793734,64916574.044270,8.527263,0.000000,0.989552,1.791499,0.890056,6.046905,0.000000,0.500000,0.000000,1h
2026-01-02 03:59,2026-01-02 04:59,2026-01-02 16:59,1000BONKUSDT,LONG,BREAKOUT,INSTANT,0.0084385308,0.008143182222,0.0089494325,50.00,1.000,0.000,0.00874635328178,12,1.0422,3.6478,10,no,,0.000000,0.000000,0.000000,0.000000,skipped,0.000000,0.000000,0.000000,0.000000,0.000000,,96.000000,0.016508,0.000000,0.054331,0.077298,1.422702,3.161207,2047505.943033,0.000000,0.015402,1.000000,0.927632,50534539.098772,12.411095,0.000000,0.679022,1.791499,0.890056,7.468960,0.000000,0.500000,0.000000,1h
